length_title, length_content,images,videos, keywords,onWeekend,Relevancy,positive_words,negative_words, title_subjectivity, title_sentiments,wasShared
10,346,0,21,7,No,0.028571688,0.571428571,0.428571429,0.7,-0.5,NO
13,96,0,1,8,No,0.697111308,1,0,0,0,NO
9,256,1,0,7,No,0.028574956,0.666666667,0.333333333,0.666666667,-0.5,NO
8,842,0,1,10,No,0.597144441,0.808823529,0.191176471,0.125,0,Yes
8,355,1,0,9,No,0.022267353,0.625,0.375,0,0,NO
8,709,1,0,9,No,0.553810769,0.865384615,0.134615385,0,0,NO
11,420,1,0,10,No,0.71669797,0.739130435,0.260869565,0.5,-0.25,NO
9,566,1,1,7,No,0.028603691,0.825,0.175,0.066666667,0.033333333,Yes
9,616,0,0,6,No,0.033333577,0.563380282,0.436619718,0.95,-0.05,Yes
8,958,1,0,10,No,0.020094334,0.836065574,0.163934426,0,0,Yes
13,275,5,1,8,No,0.025052957,0.4,0.6,0.4,-0.15,NO
13,266,0,7,8,No,0.025249263,0.857142857,0.142857143,0,0,Yes
11,249,6,7,7,No,0.59991443,0.863636364,0.136363636,0.95,0.425,Yes
10,396,1,1,6,No,0.03600307,0.909090909,0.090909091,0,0,Yes
11,307,0,1,9,No,0.022253629,0.842105263,0.157894737,0.9,0.9,NO
9,732,1,0,9,No,0.322165817,0.6,0.4,0,0,NO
11,726,1,0,5,No,0.041656168,0.555555556,0.444444444,0.066666667,0.033333333,Yes
7,1035,1,0,7,No,0.42682534,0.8,0.2,0,0,NO
7,948,1,1,9,No,0.482315933,0.925,0.075,0,0,Yes
8,146,1,0,4,No,0.517708592,0.875,0.125,0.4,0.4,Yes
12,219,0,0,6,No,0.033335422,0.6,0.4,0.516666667,-0.075,Yes
11,659,11,0,6,No,0.033341139,0.769230769,0.230769231,0,0,Yes
7,103,1,0,6,No,0.698664034,1,0,0,0,Yes
12,367,0,1,6,No,0.033367758,0.733333333,0.266666667,0,0,NO
8,1146,1,2,10,No,0.141325702,0.818181818,0.181818182,0,0,Yes
12,462,1,0,10,No,0.020004791,0.90625,0.09375,0.408333333,0.108333333,NO
7,397,6,0,8,No,0.025008104,0.727272727,0.272727273,0.4,0.25,NO
12,688,15,1,6,No,0.034464132,0.773584906,0.226415094,0.1,-0.3,Yes
11,407,1,0,10,No,0.244546822,0.894736842,0.105263158,0.8,0.4,Yes
9,725,1,0,10,No,0.020330094,0.818181818,0.181818182,0.9,-0.6,Yes
13,867,0,22,8,No,0.025004778,0.578947368,0.421052632,0,0,Yes
13,526,1,0,9,No,0.02222289,0.785714286,0.214285714,0,0,NO
10,529,1,0,10,No,0.355264548,0.736842105,0.263157895,0,0,Yes
12,247,0,0,7,No,0.028572543,1,0,0.5,0.4,Yes
8,525,16,0,9,No,0.66867334,0.722222222,0.277777778,0,0,NO
7,527,1,0,7,No,0.02857539,0.529411765,0.470588235,0,0,NO
9,281,0,0,9,No,0.022315962,0.928571429,0.071428571,0,0,Yes
8,511,0,1,10,No,0.121322904,0.514285714,0.485714286,0,0,Yes
5,277,1,0,5,No,0.638784244,0.95,0.05,0,0,NO
10,143,1,0,5,No,0.240092984,0.636363636,0.363636364,0,0,NO
11,177,1,0,9,No,0.022243061,0.666666667,0.333333333,0.642857143,0.214285714,NO
10,234,0,3,8,No,0.633370883,0.933333333,0.066666667,0.477272727,0.318181818,Yes
8,921,7,0,7,No,0.028573759,0.663043478,0.336956522,0.427272727,-0.131818182,NO
8,1234,40,1,6,No,0.034524897,0.920454545,0.079545455,0.033333333,0.016666667,Yes
9,286,0,0,10,No,0.137797896,0.625,0.375,1,0.6,Yes
10,228,0,0,6,No,0.034358533,0.5,0.5,0,0,NO
9,1252,9,1,8,No,0.02502088,0.922077922,0.077922078,0.55,0.166666667,Yes
7,201,0,1,9,No,0.259000698,0.7,0.3,0.454545455,0.136363636,Yes
9,352,0,23,8,No,0.025991722,0.5,0.5,0.666666667,0.333333333,Yes
13,206,0,2,6,No,0.033367703,0.666666667,0.333333333,0,0,NO
11,541,1,0,5,No,0.640619305,0.857142857,0.142857143,0,0,Yes
6,334,11,0,6,No,0.033792621,0.714285714,0.285714286,0.9,-0.6,NO
8,240,1,0,4,No,0.799756647,0.818181818,0.181818182,0,0,NO
10,184,1,0,5,No,0.040000854,0.625,0.375,0,0,NO
7,738,1,0,8,No,0.025286827,0.625,0.375,0,0,Yes
7,233,0,1,5,No,0.4166142,0.769230769,0.230769231,0,0,Yes
12,158,1,0,6,No,0.372692601,1,0,0,0,Yes
9,195,1,0,5,No,0.83999365,0.75,0.25,0.5,0.5,NO
11,101,0,0,9,No,0.507257228,1,0,0.375,-0.125,Yes
9,429,1,0,7,No,0.028592297,0.733333333,0.266666667,0,0,Yes
11,151,1,1,8,No,0.025001103,0.6,0.4,0.3,0,NO
11,190,0,0,8,No,0.025000386,0.529411765,0.470588235,0.427272727,-0.131818182,Yes
12,402,1,0,5,No,0.040003872,0.628571429,0.371428571,0.2,0.1,Yes
9,318,0,9,10,No,0.020000471,0.875,0.125,0.9,0.1,Yes
8,166,0,0,7,No,0.028602152,1,0,0,0,Yes
8,1097,1,6,10,No,0.020189758,0.672131148,0.327868852,0,0,Yes
10,847,1,0,9,No,0.022225953,0.46875,0.53125,0.225,-0.175,NO
7,245,1,0,8,No,0.152863938,0.727272727,0.272727273,0,0,NO
12,188,1,0,9,No,0.022266109,1,0,0,0,Yes
9,438,15,1,10,No,0.020013039,0.5,0.5,0,0,NO
11,107,0,2,7,No,0.028573694,1,0,0.4,-0.3,NO
8,205,1,0,6,No,0.033333665,0.625,0.375,0,0,NO
8,218,0,0,10,No,0.02007071,1,0,0.55,0,Yes
11,522,11,0,6,No,0.033333802,0.619047619,0.380952381,0.1,0.2,Yes
11,196,4,1,4,No,0.050000268,0.523809524,0.476190476,1,-0.5,Yes
10,1179,11,0,10,No,0.020001126,0.706666667,0.293333333,0.45,0.3,NO
12,291,14,0,8,No,0.025978124,1,0,0,0,Yes
9,202,1,0,7,No,0.02858227,0.428571429,0.571428571,0.4,-0.4,Yes
10,462,1,0,1,No,0.2,0.705882353,0.294117647,0,0,Yes
10,436,1,0,8,No,0.025001138,0.48,0.52,0,0,NO
11,195,1,0,10,No,0.233122949,1,0,0.625,0.175,NO
12,245,0,0,7,No,0.028573295,0.733333333,0.266666667,0.6,0.2,Yes
11,175,0,0,7,No,0.029544041,1,0,0,0,Yes
8,178,1,0,4,No,0.053405247,0.555555556,0.444444444,0,0,Yes
12,456,11,0,9,No,0.02222329,0.8,0.2,0.227272727,0.068181818,Yes
10,386,1,0,7,No,0.028575081,0.846153846,0.153846154,0.4,0.1,NO
7,1370,1,0,5,No,0.442693042,0.729166667,0.270833333,0,0,NO
9,244,1,0,10,No,0.498437808,0.857142857,0.142857143,0,0,Yes
11,286,1,0,5,No,0.040203144,1,0,0.25,0.03125,Yes
7,648,23,0,8,No,0.321657061,0.574074074,0.425925926,0.9,-0.8,Yes
7,696,1,0,8,No,0.299549776,0.823529412,0.176470588,0.5,0.5,Yes
8,2226,0,0,10,No,0.020000364,0.670103093,0.329896907,0,0,Yes
10,277,0,0,7,No,0.316876181,0.833333333,0.166666667,0.4,0.1,Yes
11,782,1,0,10,No,0.221657325,0.830508475,0.169491525,0.427272727,0.168181818,Yes
9,415,1,0,8,No,0.291121111,0.739130435,0.260869565,0,0,NO
11,102,0,0,10,No,0.621261228,1,0,0.375,-0.125,Yes
11,501,0,3,7,No,0.028577547,0.693877551,0.306122449,0.475,0.1,Yes
10,251,0,1,6,No,0.033335661,0.470588235,0.529411765,0,0,Yes
7,431,1,0,8,No,0.02504644,0.75,0.25,0,0,Yes
11,169,0,0,7,No,0.028605611,0.764705882,0.235294118,0,0,Yes
9,543,1,0,9,No,0.022222545,0.727272727,0.272727273,0,0,NO
13,221,1,0,7,No,0.744039581,0.5,0.5,0.571428571,0.357142857,NO
10,556,10,0,9,No,0.0222264,0.742857143,0.257142857,0.5,0,Yes
9,442,1,0,7,No,0.028571766,0.473684211,0.526315789,0,0,Yes
12,114,0,1,6,No,0.033416142,1,0,0.35,0.2,Yes
11,784,1,0,6,No,0.033336714,0.7,0.3,0.497272727,0.148181818,NO
9,258,13,0,8,No,0.305121863,0.7,0.3,0,0,Yes
12,756,60,1,7,No,0.028572074,0.067567568,0.932432432,0.4,-0.4,Yes
10,388,1,0,10,No,0.020162236,0.62962963,0.37037037,0,0,Yes
12,416,1,0,8,No,0.179726021,0.88,0.12,0.8,0.4,Yes
9,1015,13,2,10,No,0.020170302,0.865384615,0.134615385,0,0,Yes
12,117,0,1,7,No,0.028572444,1,0,0.3,1,NO
7,132,0,1,4,No,0.551053324,1,0,0.833333333,0.166666667,Yes
9,651,1,0,9,No,0.024899989,0.66,0.34,0,0,Yes
8,306,0,21,8,No,0.294210809,0.5,0.5,0.666666667,-0.166666667,Yes
12,413,1,1,7,No,0.196574022,0.714285714,0.285714286,1,0,Yes
11,594,17,0,8,No,0.025785227,0.695652174,0.304347826,0.05,0,Yes
10,303,8,0,7,No,0.028576349,0.818181818,0.181818182,0,0,Yes
12,246,1,0,5,No,0.040000411,0.692307692,0.307692308,0.5,0.5,Yes
13,1017,12,0,9,No,0.0222477,0.652173913,0.347826087,0,0,Yes
9,2225,32,0,6,No,0.034357297,0.676300578,0.323699422,0.4,-0.15,Yes
9,598,1,0,8,No,0.296961887,0.738095238,0.261904762,0,0,Yes
10,846,1,0,8,No,0.275193953,0.631578947,0.368421053,0,0,Yes
10,1034,1,1,8,No,0.178308154,0.620689655,0.379310345,0.357142857,0,Yes
8,582,0,11,10,No,0.020013711,0.676470588,0.323529412,0,0,Yes
9,350,1,0,5,No,0.040000225,0.56,0.44,0,0,NO
7,325,1,1,7,No,0.028589785,0.608695652,0.391304348,1,0.5,Yes
8,384,1,0,8,No,0.025000196,0.72,0.28,0.6,0.2,NO
9,155,1,0,9,No,0.022671436,1,0,0.533333333,0.204166667,Yes
7,540,1,0,6,No,0.200368459,0.6,0.4,0.5,0.5,NO
8,83,0,0,6,No,0.033438934,0.666666667,0.333333333,1,-1,NO
9,862,1,0,7,No,0.028868662,0.718309859,0.281690141,0,0,NO
12,128,0,0,9,No,0.513239125,0.875,0.125,0.375,-0.125,Yes
7,407,1,0,7,No,0.028571909,0.6875,0.3125,0,0,NO
10,116,0,1,8,No,0.323575902,0.6,0.4,0,0,Yes
10,901,1,3,10,No,0.021033343,0.7,0.3,0,0,Yes
9,199,1,0,7,No,0.028720947,0.909090909,0.090909091,0,0,NO
9,597,8,0,7,Yes,0.028599011,0.829268293,0.170731707,0,0,Yes
11,268,0,11,6,Yes,0.033378029,0.838709677,0.161290323,0.55,-0.35,Yes
8,136,1,1,6,Yes,0.033334024,1,0,0.2,0.2,Yes
12,509,11,0,10,Yes,0.021414946,0.87804878,0.12195122,0.291666667,0.125,Yes
9,725,1,0,9,Yes,0.171232151,0.813953488,0.186046512,0,0,Yes
12,142,0,0,8,Yes,0.025001108,0.857142857,0.142857143,0,0,Yes
6,478,1,0,4,Yes,0.51232731,0.666666667,0.333333333,0,0,Yes
7,321,0,1,5,Yes,0.040000687,0.555555556,0.444444444,0,0,Yes
10,464,1,0,10,Yes,0.020139767,0.5,0.5,0,0,NO
6,427,11,0,10,Yes,0.020276368,0.791666667,0.208333333,1,1,Yes
7,218,0,0,7,Yes,0.028575145,0.529411765,0.470588235,1,0.25,Yes
8,1157,1,0,7,Yes,0.885714083,0.75,0.25,0,0,Yes
11,127,1,0,7,Yes,0.621173049,0.875,0.125,0,0,Yes
8,519,7,6,10,Yes,0.020732812,0.756756757,0.243243243,0.516666667,0.133333333,Yes
9,484,1,2,4,Yes,0.050000461,0.736842105,0.263157895,0,0,Yes
10,253,1,0,6,Yes,0.036637238,0.75,0.25,0,0,Yes
9,0,10,1,10,Yes,0.020083595,0,0,0.7,0.4,Yes
7,1402,1,0,7,Yes,0.028571498,0.73,0.27,0,0,Yes
6,541,11,0,8,Yes,0.025007151,0.975,0.025,0.5,0.5,Yes
6,738,1,0,10,Yes,0.164812083,0.769230769,0.230769231,0,0,Yes
9,459,1,0,4,Yes,0.050059146,0.564102564,0.435897436,0.25,0.25,Yes
11,0,0,0,6,Yes,0.033333467,0,0,0.5,0.25,Yes
10,625,1,7,8,Yes,0.025915684,0.62745098,0.37254902,0,0,Yes
13,739,1,2,10,Yes,0.021207479,0.923076923,0.076923077,0.244444444,0.35,Yes
12,252,0,1,8,Yes,0.025020811,0.666666667,0.333333333,0,0,Yes
11,316,0,1,10,Yes,0.020027128,0.666666667,0.333333333,1,0.9,Yes
8,337,6,0,9,Yes,0.022556372,0.818181818,0.181818182,0,0,Yes
8,832,1,0,5,Yes,0.839999844,0.678571429,0.321428571,0,0,Yes
12,740,23,0,5,Yes,0.385203588,0.719298246,0.280701754,0.3,0.1,Yes
13,226,1,1,6,Yes,0.033344324,0.909090909,0.090909091,0,0,NO
13,985,1,15,10,Yes,0.02073757,0.803921569,0.196078431,0,0,NO
12,903,0,0,8,Yes,0.899999497,0.901960784,0.098039216,0.25,0.25,NO
16,225,0,2,9,Yes,0.022246058,0.818181818,0.181818182,0.277272727,0.168181818,Yes
8,205,0,0,9,Yes,0.022226703,0.466666667,0.533333333,0.125,0,Yes
5,335,0,0,5,Yes,0.040097667,0.5,0.5,1,-0.5,Yes
11,89,0,0,9,Yes,0.022222331,1,0,0.5,0.25,Yes
9,268,0,3,10,Yes,0.820682895,0.592592593,0.407407407,0.9,0.5,Yes
9,1214,21,0,10,Yes,0.020001,0.655172414,0.344827586,0,0,Yes
9,119,0,0,8,Yes,0.025000107,0.833333333,0.166666667,0.5,0.25,Yes
10,1110,1,0,5,Yes,0.839999444,0.706666667,0.293333333,0.3,1,NO
12,328,1,0,7,Yes,0.028574613,0.555555556,0.444444444,0.5,-0.1,Yes
8,271,0,1,10,Yes,0.437232537,0.384615385,0.615384615,0,0,Yes
7,79,0,0,10,Yes,0.020000463,0.875,0.125,0.5,0.25,NO
10,564,1,0,8,Yes,0.026589623,0.578947368,0.421052632,0,0,NO
11,166,0,1,6,Yes,0.033428171,0.615384615,0.384615385,0.333333333,0.25,Yes
12,326,0,0,6,Yes,0.033333449,0.545454545,0.454545455,0,0,NO
10,585,25,1,6,No,0.033385757,0.636363636,0.363636364,0,0,Yes
7,273,1,0,7,No,0.028734212,0.909090909,0.090909091,0,0,NO
11,257,1,0,8,No,0.421151538,0.3,0.7,0,0,NO
12,378,1,0,4,No,0.799997511,0.777777778,0.222222222,0.45,0.3,NO
9,953,1,0,9,No,0.022224789,0.652777778,0.347222222,0.4,0.1,NO
5,454,1,0,10,No,0.020678807,0.833333333,0.166666667,0.5,0.5,NO
11,354,0,21,6,No,0.199996885,0.461538462,0.538461538,0,0,Yes
11,626,1,0,4,No,0.05328939,0.7,0.3,0.066666667,0.033333333,Yes
11,173,0,0,6,No,0.033333736,0.727272727,0.272727273,0,0,Yes
10,195,1,0,5,No,0.041018786,0.8125,0.1875,0,0,Yes
9,444,1,1,5,No,0.040003424,0.620689655,0.379310345,0.7,-0.6375,NO
8,647,1,1,10,No,0.20144248,0.75,0.25,0.166666667,0.125,NO
9,677,9,0,8,No,0.025005002,0.56097561,0.43902439,0,0,Yes
12,317,0,1,10,No,0.020019708,0.75,0.25,0,0,Yes
9,862,1,0,10,No,0.020448416,0.897959184,0.102040816,0,0,Yes
10,601,0,11,8,No,0.025018494,0.757575758,0.242424242,0.833333333,0.333333333,NO
15,1406,0,1,8,No,0.025000196,0.833333333,0.166666667,0.5,0.136363636,NO
14,453,0,2,10,No,0.020157692,0.695652174,0.304347826,0.066666667,0.033333333,NO
13,690,1,0,8,No,0.025000196,0.576923077,0.423076923,0,0,Yes
7,269,0,1,8,No,0.025008148,0.6,0.4,1,0,Yes
8,187,1,0,6,No,0.201874625,0.666666667,0.333333333,0,0,Yes
7,188,1,0,4,No,0.51390129,1,0,0,0,Yes
7,1353,1,0,10,No,0.919936405,0.703703704,0.296296296,0,0,Yes
12,153,1,0,6,No,0.605154335,0.727272727,0.272727273,0,0,NO
10,895,30,0,7,No,0.028667745,0.630952381,0.369047619,0.5,0.25,NO
11,459,1,1,8,No,0.136647705,0.85,0.15,0,0,NO
14,221,1,0,8,No,0.538729707,1,0,0.54,0.16,Yes
14,90,0,0,7,No,0.028571618,0.6,0.4,0.45,-0.075,Yes
10,164,1,0,7,No,0.028597926,0.333333333,0.666666667,0,0,Yes
12,111,0,0,10,No,0.164325382,0.9,0.1,0.375,-0.125,NO
10,239,0,1,10,No,0.020056094,0.692307692,0.307692308,0.166666667,0.1,NO
13,452,1,0,8,No,0.025102307,0.857142857,0.142857143,0.65,0.1,Yes
11,2100,1,0,6,No,0.866621458,0.779661017,0.220338983,0.25,0.1,NO
7,2351,1,0,10,No,0.320571342,0.669291339,0.330708661,0,0,NO
9,780,1,1,6,No,0.533556524,0.775,0.225,0,0,Yes
8,1083,33,0,9,No,0.022250853,0.853932584,0.146067416,0,0,Yes
16,163,1,0,5,No,0.04000083,1,0,0.5,0.5,Yes
9,311,1,0,5,No,0.041495302,0.615384615,0.384615385,0,0,NO
10,490,1,0,8,No,0.025001355,0.64,0.36,0.066666667,0.033333333,NO
11,1499,1,0,8,No,0.026068003,0.64,0.36,0.8,0.6,Yes
9,1170,11,0,8,No,0.025225245,0.684210526,0.315789474,0,0,Yes
12,219,1,0,6,No,0.456069618,0.8,0.2,0,0,NO
12,217,1,1,9,No,0.022222585,1,0,0.2,0.1,Yes
8,322,1,0,4,No,0.050003475,0.666666667,0.333333333,0,0,NO
9,342,1,0,8,No,0.025001203,0.666666667,0.333333333,0.1,0.2,NO
12,187,1,0,4,No,0.050000368,0.5,0.5,0,0,NO
8,248,1,0,6,No,0.033603539,0.583333333,0.416666667,0,0,NO
10,434,1,0,8,No,0.400291651,0.652173913,0.347826087,0.602272727,0.193181818,Yes
10,294,0,1,5,No,0.649054372,0.6,0.4,0.5,0.3,Yes
11,360,1,0,5,No,0.040001961,0.5,0.5,0,0,Yes
10,362,1,0,5,No,0.454483584,0.8,0.2,0,0,Yes
7,1272,1,0,10,No,0.190658645,0.807692308,0.192307692,0.533333333,-0.233333333,Yes
10,341,0,1,10,No,0.020096628,0.941176471,0.058823529,0,0,Yes
10,251,0,11,9,No,0.022242645,0.647058824,0.352941176,0.4,0.1,Yes
9,1118,1,15,8,No,0.025489694,0.763157895,0.236842105,0,0,Yes
10,475,0,0,10,No,0.133979373,0.59375,0.40625,0.3,1,NO
9,502,1,0,3,No,0.066670344,0.631578947,0.368421053,0.5,0.5,NO
9,404,1,0,6,No,0.205452387,0.923076923,0.076923077,0,0,Yes
11,113,0,0,10,No,0.020020827,0.6,0.4,0,0,NO
13,434,6,0,6,No,0.033434261,0.964285714,0.035714286,0,0,Yes
13,471,11,12,6,No,0.033333494,0.777777778,0.222222222,0.454545455,0.136363636,Yes
11,452,0,10,7,No,0.028571958,0.769230769,0.230769231,0.5,0.5,Yes
9,2429,41,0,6,No,0.034357262,0.698492462,0.301507538,0.7,0.175,Yes
9,195,0,0,4,No,0.050013416,0.75,0.25,0,0,Yes
8,159,1,0,5,No,0.639844015,0.875,0.125,0.4,0,NO
12,235,1,0,9,No,0.022231115,0.625,0.375,0.333333333,0.25,Yes
14,95,0,0,10,No,0.020200686,1,0,0.375,-0.125,NO
10,458,11,1,9,No,0.02223099,0.851851852,0.148148148,0,0,NO
13,224,0,1,4,No,0.550047534,0.4,0.6,0.866666667,-0.033333333,Yes
12,1390,13,0,10,No,0.485802318,0.847457627,0.152542373,0.3,1,Yes
12,358,0,21,8,No,0.025018147,0.529411765,0.470588235,0.7,0.55,NO
12,97,0,0,9,No,0.022525109,0.777777778,0.222222222,0.5,0.25,Yes
13,537,1,0,7,No,0.028575391,0.5,0.5,0,0,NO
10,488,1,0,10,No,0.020020023,0.666666667,0.333333333,0.666666667,-0.7,NO
9,1026,1,0,7,No,0.577007873,0.790322581,0.209677419,0.1,0.2,Yes
11,128,1,0,8,No,0.025000546,0.857142857,0.142857143,0,0,Yes
6,154,1,0,7,No,0.60061742,0,0,0,0,Yes
12,199,0,0,6,No,0.336021751,0.666666667,0.333333333,0,0,NO
9,399,1,0,7,No,0.028709059,0.739130435,0.260869565,0.541666667,-0.291666667,Yes
12,1807,8,9,10,No,0.020079577,0.553030303,0.446969697,1,-0.5,Yes
10,150,0,2,8,No,0.025026974,0.777777778,0.222222222,0.166666667,0,Yes
9,594,0,0,4,No,0.050000126,0.742857143,0.257142857,0.6,0.9,Yes
8,272,0,1,4,No,0.79999204,0.692307692,0.307692308,0.227272727,0.068181818,Yes
11,174,1,0,5,No,0.272332185,0.666666667,0.333333333,0,0,Yes
7,2442,1,0,8,No,0.546909128,0.650943396,0.349056604,0.288888889,-0.155555556,Yes
10,294,1,0,6,No,0.507365722,0.703703704,0.296296296,0.066666667,0.033333333,Yes
7,144,1,0,6,No,0.033461003,0.75,0.25,0.9,-0.6,NO
12,253,1,0,3,No,0.730672654,1,0,0,0,Yes
14,1682,10,1,6,No,0.03333486,0.570469799,0.429530201,0.683333333,0.1875,Yes
11,212,0,1,4,No,0.050003137,0.846153846,0.153846154,0.9,0.9,Yes
14,1390,10,0,10,No,0.020045832,0.669565217,0.330434783,0,0,Yes
8,1098,0,8,7,No,0.028571627,0.661016949,0.338983051,1,0.5,Yes
12,553,13,0,7,No,0.028612796,0.725490196,0.274509804,0,0,Yes
8,604,1,0,10,No,0.421585631,0.8125,0.1875,0,0,Yes
10,369,1,0,5,No,0.040002089,0.533333333,0.466666667,0,0,Yes
12,397,0,17,9,No,0.022236421,0.909090909,0.090909091,0.727272727,0.318181818,NO
12,976,92,1,8,No,0.025486634,0.538461538,0.461538462,0,0,NO
10,209,0,1,5,No,0.040175537,0.5,0.5,0,0,NO
8,222,1,0,8,No,0.525320756,0.882352941,0.117647059,0,0,NO
10,144,0,1,4,No,0.05000115,0.666666667,0.333333333,0.627272727,0.268181818,NO
10,182,0,1,10,No,0.020019036,0.625,0.375,0,0,NO
10,275,0,0,10,No,0.161375712,0.80952381,0.19047619,0,0,NO
9,879,1,0,9,No,0.783791745,0.818181818,0.181818182,0,0,NO
9,517,1,0,10,No,0.020000192,0.791666667,0.208333333,0.5,0.0625,Yes
10,248,10,1,7,No,0.170581936,0.789473684,0.210526316,0.6,0.5,Yes
12,646,1,1,8,No,0.02500156,0.692307692,0.307692308,0,0,NO
11,294,1,0,6,No,0.033338664,0.75,0.25,0.2,-0.1,Yes
8,1767,1,0,9,No,0.022286345,0.775280899,0.224719101,0.1,0,NO
8,562,15,1,9,No,0.02224089,0.838709677,0.161290323,0,0,NO
11,892,0,16,9,No,0.13276399,0.732142857,0.267857143,0.433333333,-0.166666667,NO
10,372,1,0,7,No,0.483515028,0.714285714,0.285714286,0,0,NO
7,510,1,0,7,No,0.029284871,0.642857143,0.357142857,0,0,NO
12,223,1,0,4,No,0.050130613,0.75,0.25,0.218181818,0.145454545,Yes
10,342,1,0,5,No,0.040000442,0.5625,0.4375,0.7,-0.4,Yes
8,762,1,0,8,No,0.025520639,0.6,0.4,0,0,NO
9,1035,1,0,8,No,0.025006219,0.672131148,0.327868852,0.454545455,0.136363636,NO
7,538,1,0,10,No,0.020137779,0.64516129,0.35483871,0.5,0.136363636,NO
11,183,0,0,7,No,0.272129031,0.714285714,0.285714286,0,0,NO
10,154,1,0,7,No,0.885704893,0.875,0.125,0.3,1,NO
9,167,1,0,5,No,0.440376278,0.555555556,0.444444444,0,0,NO
9,609,1,0,5,No,0.041821669,0.74,0.26,0,0,NO
7,888,1,0,6,No,0.73099982,0.774647887,0.225352113,0,0,Yes
10,160,0,0,7,No,0.028571811,0.857142857,0.142857143,1,1,NO
9,404,1,0,7,No,0.028587607,0.47826087,0.52173913,0.8,0,NO
8,496,1,0,10,No,0.390165604,0.848484848,0.151515152,0,0,NO
10,981,1,1,10,No,0.25234736,0.68,0.32,0.6,-0.05,Yes
8,462,1,0,8,No,0.025000612,0.517241379,0.482758621,0,0,NO
13,377,1,1,8,No,0.19093417,0.875,0.125,0.454545455,0.136363636,Yes
8,179,1,0,5,No,0.625436761,0.785714286,0.214285714,0,0,NO
9,180,0,1,5,No,0.040000206,0.833333333,0.166666667,0.5,0.5,Yes
8,550,1,0,7,No,0.028571465,0.367346939,0.632653061,0,0,Yes
13,332,0,1,10,No,0.204994376,0.52173913,0.47826087,0,0,Yes
8,685,1,0,10,No,0.919888594,0.755102041,0.244897959,0,0,Yes
13,319,0,1,6,No,0.03333358,0.875,0.125,0.333333333,0.25,NO
11,149,1,0,10,No,0.427841926,1,0,0.375,-0.125,NO
9,596,1,0,10,No,0.020001094,0.76,0.24,0,0,NO
13,2155,26,0,8,No,0.025039556,0.779761905,0.220238095,0.6,0.7,NO
10,2231,11,0,5,No,0.040474058,0.838509317,0.161490683,0.5,0.5,Yes
14,224,1,0,4,No,0.05012533,0.769230769,0.230769231,0,0,Yes
8,446,1,0,8,No,0.771553245,0.647058824,0.352941176,1,-0.5,Yes
7,550,1,0,10,No,0.020114024,0.772727273,0.227272727,0.3,1,Yes
9,94,0,0,8,No,0.025014364,0.888888889,0.111111111,0.5,0.333333333,Yes
8,615,1,0,9,No,0.02244439,0.619047619,0.380952381,0.15,-0.05,Yes
9,493,1,0,10,No,0.02075489,0.555555556,0.444444444,0.6,0.4,Yes
11,265,1,0,5,No,0.561929026,0.4,0.6,0.5,0.5,NO
7,548,1,0,7,No,0.028572233,0.578947368,0.421052632,0,0,Yes
11,214,1,1,10,No,0.020011803,0.75,0.25,0,0,NO
11,383,9,0,8,No,0.025002275,0.62962963,0.37037037,0.8,0.516666667,NO
13,1066,0,17,10,No,0.434321617,0.826923077,0.173076923,0,0,NO
10,363,1,0,8,No,0.025027205,0.730769231,0.269230769,0.479166667,0.125,Yes
9,217,0,0,1,No,0.2,0.8125,0.1875,0,0,NO
8,921,0,16,9,No,0.022236625,0.82,0.18,1,0.5,NO
12,108,0,0,8,No,0.026259913,0.636363636,0.363636364,0.414772727,0.005681818,NO
11,199,0,0,10,No,0.020041125,0.777777778,0.222222222,0,0,Yes
6,721,1,1,9,No,0.90925309,0.72972973,0.27027027,0,0,Yes
9,176,1,0,6,No,0.86604339,0.769230769,0.230769231,1,-0.5,Yes
10,220,1,0,8,No,0.025185939,1,0,0.454545455,0.136363636,NO
10,269,17,0,8,No,0.025040327,0.647058824,0.352941176,0.5625,0.3375,Yes
10,380,0,0,5,No,0.040170982,0.782608696,0.217391304,0.333333333,0.25,Yes
11,891,61,0,7,No,0.028572025,0.144578313,0.855421687,0.3,0.2,Yes
10,128,1,0,6,No,0.033459372,0.714285714,0.285714286,0.477272727,0.318181818,Yes
9,806,5,0,10,No,0.020037873,0.674418605,0.325581395,0,0,Yes
13,313,0,1,7,No,0.599431265,0.7,0.3,0.1,0.2,Yes
11,575,0,0,5,No,0.839999528,0.906976744,0.093023256,0.601515152,0.295454545,NO
10,586,1,0,7,No,0.028571669,0.829268293,0.170731707,0.333333333,0.25,NO
13,582,1,0,5,No,0.839956536,0.625,0.375,0.125,0,NO
7,675,7,2,4,No,0.547575397,0.685714286,0.314285714,0,0,Yes
5,399,11,0,10,No,0.020403976,1,0,0,0,Yes
14,779,7,13,10,No,0.134847204,0.69047619,0.30952381,0.25,0,NO
13,424,0,12,10,No,0.300248488,0.75,0.25,0,0,Yes
9,175,1,2,6,No,0.033444882,0.75,0.25,0.333333333,-0.166666667,Yes
10,151,1,0,6,No,0.700086749,0.5,0.5,0.25,0.041666667,NO
8,225,1,0,6,No,0.709309169,0.904761905,0.095238095,0.366666667,0.025,NO
7,396,1,0,7,No,0.028684249,0.722222222,0.277777778,0.454545455,0.136363636,NO
13,147,0,1,7,No,0.56999359,0.818181818,0.181818182,0.75,0.5,NO
